carat,cut,depth,table,price,E,F,G,H,I,J,IF,SI1,SI2,VS1,VS2,VVS1,VVS2
0.59,5,60.7,57.0,3422,1,0,0,0,0,0,0,0,0,0,0,1,0
0.57,3,61.4,56.0,1998,0,0,0,0,0,0,0,0,0,0,1,0,0
0.23,3,60.2,57.0,465,1,0,0,0,0,0,0,0,0,0,0,0,1
0.64,5,62.0,54.0,1991,0,0,0,0,1,0,1,0,0,0,0,0,0
1.09,2,60.3,61.0,4698,0,1,0,0,0,0,0,0,1,0,0,0,0
0.59,5,62.2,55.0,1561,1,0,0,0,0,0,0,1,0,0,0,0,0
1.31,5,62.5,56.0,8774,0,0,0,1,0,0,0,0,0,1,0,0,0
0.71,3,62.8,61.0,1821,0,0,0,0,0,1,0,0,0,0,1,0,0
0.53,5,62.1,56.0,1607,0,0,0,1,0,0,0,0,0,1,0,0,0
0.92,4,58.4,58.0,3648,0,0,1,0,0,0,0,0,1,0,0,0,0
1.03,3,62.2,56.0,4449,0,1,0,0,0,0,0,0,1,0,0,0,0
0.46,1,67.3,61.0,1166,0,0,0,0,0,0,0,0,0,1,0,0,0
1.01,1,65.1,58.0,3461,0,0,1,0,0,0,0,0,1,0,0,0,0
2.4,5,62.0,55.0,18541,0,0,0,1,0,0,0,0,1,0,0,0,0
1.52,5,61.8,58.0,10316,0,1,0,0,0,0,0,0,1,0,0,0,0
0.32,5,62.3,54.0,917,1,0,0,0,0,0,0,0,0,0,0,1,0
0.7,3,60.7,58.0,2141,0,0,1,0,0,0,0,0,1,0,0,0,0
1.07,4,62.1,58.0,6355,0,0,1,0,0,0,0,0,0,0,1,0,0
0.7,3,59.2,59.0,2018,0,0,0,1,0,0,0,1,0,0,0,0,0
1.01,2,63.6,54.0,3665,0,0,0,0,0,1,0,1,0,0,0,0,0
1.22,4,61.0,59.0,4829,0,0,0,1,0,0,0,1,0,0,0,0,0
2.02,5,62.1,57.0,10826,0,0,0,1,0,0,0,0,1,0,0,0,0
0.42,3,63.4,56.0,992,1,0,0,0,0,0,0,1,0,0,0,0,0
0.58,4,58.5,55.0,1407,1,0,0,0,0,0,0,1,0,0,0,0,0
1.58,5,62.0,56.0,12897,0,0,0,1,0,0,0,0,0,0,0,0,1
0.33,5,62.3,56.0,666,0,1,0,0,0,0,0,0,0,0,1,0,0
1.0,3,63.1,58.0,4149,0,0,0,0,1,0,0,1,0,0,0,0,0
0.36,5,62.7,57.0,667,0,1,0,0,0,0,0,1,0,0,0,0,0
0.41,2,63.9,55.0,1061,0,0,0,0,1,0,0,0,0,0,0,0,1
0.53,5,61.6,55.0,1619,0,1,0,0,0,0,0,0,0,1,0,0,0
0.7,3,60.5,58.0,2437,0,1,0,0,0,0,0,0,0,0,1,0,0
0.41,5,60.7,55.0,771,0,0,0,0,0,0,0,1,0,0,0,0,0
1.08,4,59.8,57.0,4318,0,0,1,0,0,0,0,0,1,0,0,0,0
0.3,5,62.2,57.0,764,0,0,1,0,0,0,0,0,0,0,0,1,0
0.52,5,61.2,56.0,2867,0,1,0,0,0,0,0,0,0,0,0,1,0
0.72,3,63.2,62.0,1814,0,0,0,0,1,0,0,0,1,0,0,0,0
0.97,3,62.2,55.9,4018,0,0,0,0,1,0,0,0,0,0,1,0,0
0.5,3,62.4,58.0,1090,1,0,0,0,0,0,0,1,0,0,0,0,0
0.2,4,61.7,60.0,367,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,4,60.3,59.0,5775,0,0,0,0,0,0,0,1,0,0,0,0,0
0.31,3,59.8,62.0,761,0,0,1,0,0,0,0,0,0,0,0,1,0
0.33,4,62.8,58.0,705,0,1,0,0,0,0,0,1,0,0,0,0,0
0.9,5,62.0,56.0,5450,1,0,0,0,0,0,0,1,0,0,0,0,0
0.3,5,61.9,55.0,524,0,0,0,0,0,0,0,1,0,0,0,0,0
0.55,5,61.2,57.0,2107,1,0,0,0,0,0,0,0,0,1,0,0,0
1.21,2,58.2,58.0,6022,0,0,0,1,0,0,0,1,0,0,0,0,0
0.72,5,61.2,56.0,3409,1,0,0,0,0,0,0,0,0,1,0,0,0
1.05,2,63.9,56.0,3822,0,0,0,1,0,0,0,0,1,0,0,0,0
0.31,5,61.0,55.0,1074,0,0,0,0,0,0,0,0,0,0,0,0,1
0.7,4,62.4,59.0,2394,0,0,0,0,1,0,0,0,0,1,0,0,0
0.77,5,61.7,56.0,2612,0,0,0,1,0,0,0,1,0,0,0,0,0
1.14,3,63.3,57.0,4615,0,0,0,1,0,0,0,0,1,0,0,0,0
1.0,4,61.5,60.0,5390,0,0,0,0,0,0,0,1,0,0,0,0,0
0.71,4,62.0,55.0,2362,0,0,1,0,0,0,0,0,1,0,0,0,0
1.3,3,62.1,59.0,7333,0,0,0,0,1,0,0,0,0,1,0,0,0
0.26,3,60.4,59.0,597,0,0,0,0,0,0,0,0,0,0,0,0,1
0.31,4,59.8,60.0,544,0,0,1,0,0,0,0,0,0,0,1,0,0
0.55,5,60.9,57.0,1363,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3,5,62.3,57.0,886,0,1,0,0,0,0,1,0,0,0,0,0,0
0.28,5,60.3,57.0,646,1,0,0,0,0,0,0,0,0,0,0,0,1
0.33,5,61.7,55.0,965,0,0,1,0,0,0,0,0,0,0,0,0,1
0.31,2,63.5,55.0,363,0,0,0,0,0,1,0,1,0,0,0,0,0
0.53,5,61.4,55.0,1615,0,0,1,0,0,0,0,0,0,0,1,0,0
0.53,4,59.4,58.0,1766,0,1,0,0,0,0,0,0,0,1,0,0,0
0.42,3,62.1,55.0,854,0,0,1,0,0,0,0,0,0,0,1,0,0
0.64,1,57.0,62.5,2063,0,1,0,0,0,0,0,0,0,0,1,0,0
0.54,2,63.2,55.0,1422,0,0,1,0,0,0,0,0,0,0,1,0,0
1.05,5,62.6,57.0,7762,1,0,0,0,0,0,0,0,0,1,0,0,0
0.59,4,60.2,60.0,1590,0,0,0,1,0,0,0,0,0,0,1,0,0
1.5,1,64.8,55.0,8044,0,0,0,1,0,0,0,0,0,1,0,0,0
1.08,5,61.8,56.0,3168,0,1,0,0,0,0,0,0,0,0,0,0,0
0.25,3,61.74514655500572,57.0,548,0,1,0,0,0,0,0,0,0,0,0,0,1
1.19,3,60.5,59.0,6781,0,0,0,1,0,0,0,0,0,0,1,0,0
2.58,1,65.2,59.0,12500,0,1,0,0,0,0,0,0,1,0,0,0,0
1.19,4,59.9,61.0,5747,0,0,0,0,1,0,0,0,0,1,0,0,0
1.02,1,64.6,59.0,6736,0,0,1,0,0,0,0,0,0,0,0,0,1
1.02,5,62.3,58.0,9598,0,1,0,0,0,0,0,0,0,0,0,0,1
0.81,5,61.8,55.0,3624,0,1,0,0,0,0,0,0,0,0,1,0,0
1.01,3,59.8,61.0,4680,0,0,0,1,0,0,0,1,0,0,0,0,0
0.7,4,58.7,60.0,3062,0,1,0,0,0,0,0,0,0,0,0,0,1
0.5,4,59.9,60.0,1125,0,1,0,0,0,0,0,0,1,0,0,0,0
1.0,2,63.5,56.0,4620,1,0,0,0,0,0,0,0,1,0,0,0,0
0.77,5,62.2,56.0,3148,0,0,1,0,0,0,0,0,0,1,0,0,0
0.3,2,60.8,65.0,414,0,0,0,0,0,0,0,0,1,0,0,0,0
2.08,4,62.0,60.0,13437,0,1,0,0,0,0,0,0,1,0,0,0,0
1.01,4,61.4,58.0,6843,0,0,1,0,0,0,0,0,0,0,0,0,1
1.14,4,60.6,59.0,4702,0,0,0,1,0,0,0,0,1,0,0,0,0
1.11,3,63.1,57.0,4075,0,0,0,0,1,0,0,0,1,0,0,0,0
0.34,4,62.1,58.0,1033,0,0,0,0,0,0,0,0,0,0,1,0,0
0.51,4,62.4,58.0,1574,0,1,0,0,0,0,0,0,0,0,1,0,0
0.6,5,61.7,56.0,1562,0,1,0,0,0,0,0,0,1,0,0,0,0
0.31,4,61.8,59.0,802,0,0,1,0,0,0,0,0,0,1,0,0,0
1.16,1,68.2,55.0,3118,0,0,0,1,0,0,0,0,1,0,0,0,0
1.5,1,65.9,56.0,7211,0,0,0,1,0,0,0,1,0,0,0,0,0
0.52,4,59.6,62.0,1338,0,0,1,0,0,0,0,1,0,0,0,0,0
1.0,5,62.4,54.0,4539,0,0,0,0,0,1,0,0,0,0,1,0,0
0.53,2,63.1,56.0,1355,1,0,0,0,0,0,0,1,0,0,0,0,0
1.71,2,63.7,58.0,13068,0,0,0,1,0,0,0,0,0,0,1,0,0
0.55,5,61.7,56.4,1598,0,1,0,0,0,0,0,1,0,0,0,0,0
1.52,4,61.2,58.0,11979,0,0,0,1,0,0,0,0,0,0,0,0,1
1.0,4,60.4,58.0,4984,0,0,0,1,0,0,0,0,0,0,1,0,0
0.81,3,62.5,60.0,2806,0,0,1,0,0,0,0,1,0,0,0,0,0
0.9,3,61.8,59.0,4165,1,0,0,0,0,0,0,1,0,0,0,0,0
0.9,3,63.1,58.0,2857,0,0,1,0,0,0,0,0,1,0,0,0,0
1.22,3,62.3,58.0,8340,0,0,1,0,0,0,0,0,0,0,1,0,0
0.51,5,59.6,57.0,1438,1,0,0,0,0,0,0,1,0,0,0,0,0
0.61,3,61.1,56.0,2569,0,0,1,0,0,0,0,0,0,0,0,1,0
0.36,4,60.6,59.0,505,1,0,0,0,0,0,0,0,1,0,0,0,0
2.2,5,61.4,57.0,15092,0,0,0,0,1,0,0,0,0,1,0,0,0
1.54,4,61.9,59.0,11769,0,0,0,1,0,0,0,0,0,0,1,0,0
1.01,2,63.6,54.0,7466,1,0,0,0,0,0,0,0,0,1,0,0,0
1.03,5,59.8,57.0,5018,0,0,0,1,0,0,0,1,0,0,0,0,0
1.09,5,62.8,57.0,7292,0,0,1,0,0,0,0,0,0,0,1,0,0
0.5,5,62.5,57.0,1240,0,0,1,0,0,0,0,1,0,0,0,0,0
0.31,4,62.6,58.0,707,0,0,0,1,0,0,0,0,0,0,0,1,0
0.51,5,61.5,57.0,1787,0,0,0,0,0,0,0,0,0,0,1,0,0
2.03,4,60.9,59.0,18166,0,0,1,0,0,0,0,0,0,0,1,0,0
2.01,5,61.9,55.0,18395,0,1,0,0,0,0,0,0,1,0,0,0,0
0.32,5,63.0,57.0,720,0,0,0,1,0,0,0,0,0,1,0,0,0
2.03,5,60.8,57.0,17864,0,0,0,1,0,0,0,1,0,0,0,0,0
0.32,3,61.0,61.0,477,0,0,1,0,0,0,0,1,0,0,0,0,0
1.5,3,60.4,59.0,12000,1,0,0,0,0,0,0,1,0,0,0,0,0
0.7,2,63.8,57.0,2657,0,0,0,1,0,0,0,0,0,0,0,0,1
1.59,5,62.3,55.0,11251,1,0,0,0,0,0,0,0,1,0,0,0,0
0.71,3,61.7,59.0,2448,0,0,1,0,0,0,0,1,0,0,0,0,0
1.2,5,62.6,56.0,8486,0,1,0,0,0,0,0,0,0,0,1,0,0
0.56,5,61.5,57.0,2429,1,0,0,0,0,0,0,0,0,0,0,0,1
0.32,4,59.8,59.0,561,0,0,1,0,0,0,0,0,0,0,1,0,0
0.41,5,61.8,55.0,1079,1,0,0,0,0,0,0,0,0,1,0,0,0
0.54,5,61.8,54.0,1754,0,0,1,0,0,0,0,0,0,1,0,0,0
0.57,5,61.4,55.0,1972,0,0,1,0,0,0,0,0,0,1,0,0,0
0.7,4,62.8,58.0,3234,0,0,1,0,0,0,0,0,0,0,0,1,0
0.31,5,61.6,56.0,766,0,0,0,0,0,0,0,0,0,0,0,0,1
0.78,4,60.9,55.0,3145,0,0,0,0,0,0,0,1,0,0,0,0,0
1.07,5,61.5,55.0,5281,0,0,0,0,0,1,0,1,0,0,0,0,0
0.53,5,62.2,56.0,2158,0,1,0,0,0,0,0,0,0,0,0,0,1
0.32,5,61.9,55.0,915,0,1,0,0,0,0,1,0,0,0,0,0,0
0.33,4,61.9,60.0,780,0,0,0,0,1,0,0,0,0,0,0,1,0
1.0,2,61.6,62.0,4528,0,0,1,0,0,0,0,1,0,0,0,0,0
1.6,3,62.0,57.0,9900,1,0,0,0,0,0,0,0,1,0,0,0,0
0.4,5,60.9,58.0,1074,0,0,0,1,0,0,1,0,0,0,0,0,0
0.34,4,62.8,58.0,574,0,0,1,0,0,0,0,0,1,0,0,0,0
1.03,3,61.7,56.0,6662,0,1,0,0,0,0,0,0,0,1,0,0,0
1.72,2,63.2,57.0,7741,0,0,0,0,0,1,0,0,1,0,0,0,0
0.9,4,62.2,60.0,3734,0,0,1,0,0,0,0,1,0,0,0,0,0
0.28,3,61.5,56.0,360,0,0,0,1,0,0,0,1,0,0,0,0,0
0.51,5,61.9,57.0,1662,1,0,0,0,0,0,0,0,0,0,1,0,0
0.52,4,61.5,62.0,2012,0,0,1,0,0,0,0,0,0,0,0,0,1
0.91,3,63.1,57.0,2048,0,0,0,0,0,1,0,0,0,0,0,0,0
0.5,2,59.8,63.0,1645,0,0,1,0,0,0,0,0,0,1,0,0,0
1.23,5,61.8,56.0,10572,0,0,1,0,0,0,0,0,0,0,0,1,0
0.31,3,61.6,54.0,958,1,0,0,0,0,0,1,0,0,0,0,0,0
1.09,5,62.0,56.0,5768,0,1,0,0,0,0,0,1,0,0,0,0,0
0.73,5,61.3,56.0,3667,0,0,1,0,0,0,0,0,0,0,0,1,0
0.59,3,62.1,55.0,1757,0,0,0,1,0,0,0,0,0,1,0,0,0
0.5,4,61.0,60.0,1286,0,1,0,0,0,0,0,1,0,0,0,0,0
0.27,5,60.5,56.0,577,1,0,0,0,0,0,0,0,0,1,0,0,0
0.52,5,61.8,55.0,1074,0,0,0,0,1,0,0,1,0,0,0,0,0
0.23,3,61.6,61.0,505,1,0,0,0,0,0,0,0,0,0,0,0,1
0.32,5,61.9,55.0,773,0,1,0,0,0,0,0,0,0,0,1,0,0
0.39,5,62.2,56.0,958,0,1,0,0,0,0,0,0,0,1,0,0,0
1.33,3,61.7,55.0,6442,0,0,0,0,0,1,0,0,0,1,0,0,0
0.7,5,62.5,56.0,2726,0,1,0,0,0,0,0,0,0,1,0,0,0
0.41,4,61.8,58.0,1153,1,0,0,0,0,0,0,0,0,1,0,0,0
0.3,4,62.9,61.0,911,0,0,0,0,0,0,0,0,0,0,1,0,0
1.13,4,61.74514655500572,59.0,5571,0,0,0,1,0,0,0,0,0,0,1,0,0
0.65,4,59.4,62.0,2387,0,0,0,0,0,0,0,0,0,1,0,0,0
0.71,5,62.5,55.0,3247,1,0,0,0,0,0,0,0,0,0,1,0,0
1.17,5,61.7,56.0,6405,0,0,0,0,1,0,0,1,0,0,0,0,0
1.13,5,59.6,57.0,6391,0,1,0,0,0,0,0,1,0,0,0,0,0
0.43,3,61.0,56.0,998,0,0,0,0,1,0,1,0,0,0,0,0,0
0.91,5,60.3,57.0,3763,0,1,0,0,0,0,0,0,1,0,0,0,0
1.11,4,60.1,61.0,5483,0,1,0,0,0,0,0,1,0,0,0,0,0
0.74,2,63.4,55.0,3416,1,0,0,0,0,0,0,0,0,1,0,0,0
0.25,3,61.2,59.0,435,0,1,0,0,0,0,0,0,0,1,0,0,0
1.26,5,62.0,55.0,6239,0,0,0,1,0,0,0,0,1,0,0,0,0
1.51,2,64.0,58.0,7062,0,0,0,0,0,1,0,0,0,0,1,0,0
2.0,1,65.2,59.0,10483,0,0,0,0,1,0,0,0,1,0,0,0,0
0.9,2,63.2,62.0,4068,0,0,0,0,0,0,0,1,0,0,0,0,0
0.81,4,61.8,57.0,2199,0,0,0,0,0,1,0,1,0,0,0,0,0
1.0,4,61.3,57.0,3584,0,0,0,1,0,0,0,0,1,0,0,0,0
1.32,5,62.0,54.0,9571,0,0,0,1,0,0,0,0,0,0,0,0,1
0.34,5,61.3,55.0,454,1,0,0,0,0,0,0,0,1,0,0,0,0
0.56,5,61.8,55.0,1770,0,0,0,1,0,0,0,0,0,1,0,0,0
0.52,5,61.7,56.0,2267,0,0,1,0,0,0,1,0,0,0,0,0,0
0.71,4,61.8,59.0,2765,0,1,0,0,0,0,0,0,0,1,0,0,0
1.05,4,61.5,59.0,4139,1,0,0,0,0,0,0,0,1,0,0,0,0
1.51,2,63.4,57.0,9301,0,1,0,0,0,0,0,0,1,0,0,0,0
1.25,4,60.0,61.0,8736,0,0,1,0,0,0,0,0,0,1,0,0,0
0.3,5,62.2,55.0,665,0,0,0,1,0,0,0,0,0,0,0,1,0
1.02,5,59.2,58.0,8107,0,0,1,0,0,0,0,0,0,0,0,0,1
0.78,5,62.1,54.0,3159,1,0,0,0,0,0,0,0,0,0,1,0,0
0.54,2,57.9,60.0,1767,0,0,0,0,0,0,0,1,0,0,0,0,0
0.59,4,62.6,58.0,2515,0,0,0,0,0,0,0,0,0,0,0,0,1
1.01,4,60.4,58.0,6787,1,0,0,0,0,0,0,0,0,0,1,0,0
1.5,2,63.3,57.0,8736,0,0,0,0,0,1,0,0,0,1,0,0,0
0.41,4,60.0,61.0,961,0,0,1,0,0,0,0,0,0,1,0,0,0
0.32,4,61.1,59.0,421,0,0,0,0,1,0,0,1,0,0,0,0,0
0.35,5,62.4,57.0,625,0,0,0,0,0,0,0,0,1,0,0,0,0
1.14,4,59.2,58.0,4980,0,0,0,1,0,0,0,1,0,0,0,0,0
0.9,2,64.1,57.0,4234,0,0,0,1,0,0,0,0,0,1,0,0,0
2.35,4,61.1,58.0,17294,0,0,0,0,1,0,0,0,1,0,0,0,0
0.39,5,62.2,54.3,853,0,0,1,0,0,0,0,0,0,1,0,0,0
1.37,3,62.0,59.0,9046,0,0,0,1,0,0,0,0,0,1,0,0,0
1.1,5,62.6,56.0,5535,0,0,1,0,0,0,0,0,1,0,0,0,0
0.34,5,62.1,55.0,745,1,0,0,0,0,0,0,0,0,0,1,0,0
0.33,5,61.6,55.0,854,0,1,0,0,0,0,0,0,0,0,1,0,0
0.3,3,62.1,59.0,658,1,0,0,0,0,0,0,0,0,0,1,0,0
1.7,4,60.1,58.0,11322,0,1,0,0,0,0,0,0,1,0,0,0,0
1.35,5,61.9,56.0,6124,0,0,0,0,0,1,0,1,0,0,0,0,0
0.33,4,59.2,59.0,854,0,0,1,0,0,0,0,0,0,1,0,0,0
0.23,3,61.2,57.0,478,1,0,0,0,0,0,0,0,0,0,0,1,0
0.38,5,61.0,56.0,943,0,0,1,0,0,0,0,0,0,0,0,0,1
0.32,4,62.6,58.0,1080,0,0,1,0,0,0,0,0,0,0,0,1,0
1.29,4,62.2,57.0,6279,0,0,0,0,1,0,0,0,0,0,1,0,0
1.0,1,64.9,59.0,4704,0,0,0,0,0,0,0,1,0,0,0,0,0
0.38,5,62.7,55.0,1433,1,0,0,0,0,0,1,0,0,0,0,0,0
0.33,5,62.1,54.0,854,0,1,0,0,0,0,0,0,0,0,1,0,0
0.5,4,61.3,61.0,1980,0,0,0,0,0,0,0,0,0,0,1,0,0
0.43,4,59.9,58.0,1129,0,1,0,0,0,0,0,0,0,1,0,0,0
0.7,3,61.8,59.0,2845,1,0,0,0,0,0,0,0,0,0,1,0,0
0.93,3,62.3,58.0,4144,0,0,1,0,0,0,0,1,0,0,0,0,0
1.09,4,62.3,57.0,5993,0,0,0,1,0,0,0,0,0,0,1,0,0
0.53,3,63.4,56.0,1636,0,1,0,0,0,0,0,0,0,0,1,0,0
0.33,4,61.0,55.0,1069,1,0,0,0,0,0,0,0,0,1,0,0,0
0.32,5,61.9,56.0,702,1,0,0,0,0,0,0,0,0,0,1,0,0
0.7,4,62.2,58.0,2106,0,0,1,0,0,0,0,1,0,0,0,0,0
0.56,5,62.3,53.0,1591,0,0,1,0,0,0,0,1,0,0,0,0,0
1.17,3,59.6,62.0,6336,0,0,0,1,0,0,0,1,0,0,0,0,0
0.56,5,61.5,57.0,1792,1,0,0,0,0,0,0,0,0,0,1,0,0
0.4,5,61.2,56.0,1059,0,0,1,0,0,0,0,0,0,0,0,1,0
2.11,3,61.74514655500572,57.0,7834,0,0,1,0,0,0,0,0,0,0,0,0,0
0.52,5,61.9,55.0,1802,0,0,0,0,0,0,0,0,0,0,1,0,0
0.42,3,63.2,58.0,910,0,0,0,0,0,0,0,0,0,0,1,0,0
0.52,3,59.5,58.0,1621,0,0,1,0,0,0,0,0,0,1,0,0,0
0.48,5,61.6,55.0,1145,0,0,1,0,0,0,0,1,0,0,0,0,0
1.21,4,62.4,56.0,6566,0,0,0,1,0,0,0,1,0,0,0,0,0
0.3,3,63.5,57.0,608,0,0,0,0,1,0,0,0,0,1,0,0,0
0.34,2,63.7,54.0,447,0,0,0,0,1,0,0,1,0,0,0,0,0
0.33,5,62.0,53.5,754,0,0,1,0,0,0,0,0,0,0,0,0,1
1.19,5,61.7,56.0,4798,0,0,0,1,0,0,0,0,1,0,0,0,0
0.83,3,61.8,56.0,3774,0,0,0,0,1,0,0,0,0,0,0,1,0
0.31,5,61.0,56.0,1046,1,0,0,0,0,0,0,0,0,0,0,0,1
0.81,4,62.2,56.0,2534,0,0,0,1,0,0,0,0,1,0,0,0,0
0.4,4,59.2,59.0,1123,0,0,0,0,0,0,0,0,0,1,0,0,0
0.32,5,62.0,55.0,944,1,0,0,0,0,0,1,0,0,0,0,0,0
0.7,5,61.9,57.0,2398,1,0,0,0,0,0,0,0,1,0,0,0,0
1.01,1,66.1,61.0,4791,0,1,0,0,0,0,0,0,0,0,1,0,0
0.25,4,60.7,60.0,740,1,0,0,0,0,0,0,0,0,0,0,1,0
1.25,4,60.4,59.0,7378,0,0,0,1,0,0,0,0,0,0,1,0,0
0.92,4,60.7,58.0,3529,0,0,0,0,1,0,0,1,0,0,0,0,0
1.01,4,58.3,59.0,4672,0,0,0,0,0,0,0,0,1,0,0,0,0
0.34,4,61.1,60.0,765,0,0,1,0,0,0,0,0,0,0,1,0,0
0.58,2,58.4,59.0,1605,0,0,1,0,0,0,0,0,0,0,1,0,0
0.64,4,60.1,60.0,1901,0,1,0,0,0,0,0,1,0,0,0,0,0
0.23,3,61.3,58.0,472,1,0,0,0,0,0,0,0,0,0,0,1,0
0.24,5,61.8,57.0,536,0,1,0,0,0,0,0,0,0,0,1,0,0
1.64,4,63.0,58.0,5624,0,0,0,0,0,1,0,0,1,0,0,0,0
1.51,5,62.8,56.0,14844,1,0,0,0,0,0,0,0,0,0,1,0,0
0.36,4,60.5,60.0,932,0,1,0,0,0,0,0,0,0,0,1,0,0
0.53,5,60.9,59.0,1607,1,0,0,0,0,0,0,0,0,0,1,0,0
1.0,2,63.1,64.0,4435,1,0,0,0,0,0,0,1,0,0,0,0,0
0.7,2,63.5,61.0,2577,0,0,1,0,0,0,0,0,0,1,0,0,0
1.0,3,63.4,57.0,8115,0,0,1,0,0,0,0,0,0,0,0,1,0
0.9,5,61.9,56.0,3796,0,1,0,0,0,0,0,0,1,0,0,0,0
0.3,4,59.6,59.0,605,0,0,1,0,0,0,0,0,0,1,0,0,0
0.31,2,57.5,60.0,435,0,0,0,1,0,0,0,0,0,1,0,0,0
0.3,5,62.2,57.0,886,0,1,0,0,0,0,1,0,0,0,0,0,0
1.02,2,64.6,58.0,6797,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7,4,62.9,59.0,2307,1,0,0,0,0,0,0,0,1,0,0,0,0
0.9,5,62.0,56.0,3001,0,0,0,0,1,0,0,0,1,0,0,0,0
0.25,5,62.6,53.0,445,0,0,0,1,0,0,0,0,0,1,0,0,0
0.91,4,61.8,58.0,5259,0,0,1,0,0,0,0,0,0,0,0,0,1
0.7,3,61.74514655500572,59.0,2453,1,0,0,0,0,0,0,0,1,0,0,0,0
0.95,2,63.8,57.0,2905,0,0,0,0,1,0,0,0,1,0,0,0,0
1.05,3,60.7,56.0,5770,1,0,0,0,0,0,0,1,0,0,0,0,0
0.56,5,62.0,55.0,1616,0,0,1,0,0,0,0,0,0,0,1,0,0
0.4,2,59.1,61.0,1013,0,0,1,0,0,0,0,0,0,0,0,1,0
0.57,1,65.2,56.2,1902,0,1,0,0,0,0,0,0,0,0,0,0,1
1.5,5,61.74514655500572,55.0,8736,0,0,0,0,1,0,0,1,0,0,0,0,0
0.41,3,63.0,59.0,838,0,0,0,0,0,0,0,1,0,0,0,0,0
0.71,2,65.9,57.0,2631,1,0,0,0,0,0,0,1,0,0,0,0,0
0.4,4,61.2,58.0,945,0,1,0,0,0,0,0,1,0,0,0,0,0
0.31,4,59.2,60.0,628,0,0,0,0,1,0,0,0,0,1,0,0,0
1.12,4,61.6,59.0,5363,0,0,0,1,0,0,0,1,0,0,0,0,0
2.0,1,65.9,57.0,10833,0,0,0,0,1,0,0,0,1,0,0,0,0
0.53,5,62.1,57.0,3442,0,0,0,0,0,0,0,0,0,0,0,1,0
1.65,3,61.7,56.0,7903,0,0,0,0,0,1,0,1,0,0,0,0,0
0.53,3,61.9,57.0,1607,0,0,1,0,0,0,0,0,0,1,0,0,0
0.3,4,62.2,60.0,844,1,0,0,0,0,0,0,0,0,0,1,0,0
0.32,4,61.2,58.0,449,1,0,0,0,0,0,0,0,1,0,0,0,0
0.51,3,63.5,54.0,1443,1,0,0,0,0,0,0,1,0,0,0,0,0
0.58,5,61.5,55.0,1276,0,0,1,0,0,0,0,0,1,0,0,0,0
1.52,4,61.1,61.0,8825,0,0,0,1,0,0,0,0,0,0,1,0,0
2.15,5,60.9,56.0,13006,0,0,0,0,1,0,0,1,0,0,0,0,0
0.81,3,63.1,57.0,3462,0,0,0,0,0,0,0,1,0,0,0,0,0
1.21,4,63.0,57.0,6261,1,0,0,0,0,0,0,1,0,0,0,0,0
0.34,5,61.0,57.0,1033,1,0,0,0,0,0,0,0,0,1,0,0,0
0.81,3,62.7,58.0,2942,0,1,0,0,0,0,0,0,1,0,0,0,0
0.81,5,62.4,57.0,3109,1,0,0,0,0,0,0,1,0,0,0,0,0
0.34,5,63.0,55.0,765,1,0,0,0,0,0,0,1,0,0,0,0,0
0.41,5,61.6,54.0,900,0,0,1,0,0,0,0,0,0,0,1,0,0
0.41,5,61.3,54.0,1196,0,1,0,0,0,0,0,0,0,0,0,1,0
0.32,5,62.8,55.0,648,0,0,0,1,0,0,0,0,0,0,1,0,0
1.08,5,61.4,56.0,4771,0,0,1,0,0,0,0,1,0,0,0,0,0
0.24,3,61.8,56.0,608,0,1,0,0,0,0,0,0,0,0,0,0,1
1.01,4,61.74514655500572,59.0,5006,0,0,1,0,0,0,0,1,0,0,0,0,0
1.07,5,62.4,57.0,4613,1,0,0,0,0,0,0,0,1,0,0,0,0
0.7,3,63.0,58.0,2507,0,1,0,0,0,0,0,0,0,0,1,0,0
2.04,3,62.5,52.0,14477,0,0,0,0,1,0,0,0,1,0,0,0,0
1.12,4,60.6,59.0,2898,0,0,0,0,0,1,0,0,1,0,0,0,0
0.31,4,63.0,58.0,907,0,0,0,1,0,0,0,0,0,0,0,1,0
1.02,4,58.4,57.0,6854,1,0,0,0,0,0,0,0,0,0,1,0,0
1.58,4,59.6,59.0,10934,0,0,0,0,0,0,0,0,1,0,0,0,0
1.07,5,60.2,59.0,6479,0,0,0,1,0,0,0,0,0,1,0,0,0
1.08,2,58.4,60.0,5575,1,0,0,0,0,0,0,1,0,0,0,0,0
1.1,5,61.4,55.0,6146,0,1,0,0,0,0,0,1,0,0,0,0,0
0.4,5,61.9,56.4,728,0,0,0,0,1,0,0,0,0,0,0,0,1
0.3,4,58.4,62.0,1071,0,0,1,0,0,0,1,0,0,0,0,0,0
0.62,5,61.4,56.0,1618,0,0,0,1,0,0,0,1,0,0,0,0,0
0.41,3,61.2,57.0,1007,0,1,0,0,0,0,0,0,0,1,0,0,0
1.07,3,60.5,62.0,4861,0,0,1,0,0,0,0,1,0,0,0,0,0
0.78,3,63.1,56.0,2348,0,0,0,1,0,0,0,0,1,0,0,0,0
1.03,5,61.1,55.0,3444,0,1,0,0,0,0,0,0,0,0,0,0,0
2.01,3,62.9,59.0,18041,0,0,0,0,1,0,0,0,0,1,0,0,0
